word,S7,S12,S15,S21,S22,S23,S30,S34,S57,S64,S65,S67,associations
['tirebouchon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tirebouchon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tirebouchon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tirebouchon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['totem'],['religion'],['indien'],['religion'],['scout'],[],['religion'],['statue'],['indien'],['feu'],[],['aztèque'],[],[]
['totem'],['croir'],['aigle'],['ancien'],['rituel'],[],['rituel'],['indien'],['bois'],['bois'],[],['maya'],[],[]
['totem'],['symbole'],['animal'],['histoire'],['indien'],[],['sacrifice'],['bois'],['structure'],['sculpté'],[],"['amérique', 'latin']",[],[]
['totem'],[],['nature'],['dieu'],['naturel'],[],[],['brun'],[],['couteau'],[],['histoire'],[],[]
['totem'],[],['esprit'],[],['bois'],[],[],['feu'],[],[],[],['monument'],[],[]
['totem'],[],['dieu'],[],[],[],[],[],[],[],[],['statue'],[],[]
['totem'],[],"['feu', 'de', 'camp']",[],[],[],[],[],[],[],[],['emblème'],[],[]
['totem'],[],['teepee'],[],[],[],[],[],[],[],[],[],[],[]
['totem'],[],['amérique'],[],[],[],[],[],[],[],[],[],[],[]
['totem'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tripied'],['mésure'],['photo'],['trépied'],['caméra'],[],['caméra'],['photographie'],['photo'],['photo'],['cinéma'],['photographie'],[],[]
['tripied'],['géologue'],[],['caméra'],['stabilité'],[],['photographie'],['stabilité'],['balance'],['vidéo'],['prise'],['caméra'],[],[]
['tripied'],['architecte'],"['appareil', 'photo']",['photo'],['filmer'],[],['stabilité'],['pied'],['pied'],['précision'],['photographie'],['appareil'],[],[]
['tripied'],['bâtiment'],['image'],['paysage'],['gyroscope'],[],['optique'],['trois'],[],['stabilité'],['scène'],['art'],[],[]
['tripied'],['hauteur'],['film'],['forêt'],[],[],[],[],[],['film'],['hollywood'],['soutien'],[],[]
['tripied'],['distance'],['cinéma'],"['coucher', 'de', 'soleil']",[],[],[],[],[],['trois'],[],['maintien'],[],[]
['tripied'],[],[],['couleur'],[],[],[],[],[],['pied'],[],[],[],[]
['tripied'],[],[],['maman'],[],[],[],[],[],[],[],[],[],[]
['tripied'],[],[],['souvenir'],[],[],[],[],[],[],[],[],[],[]
['tripied'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tringle'],['régler'],[],[],[],[],[],[],[],['rideau'],[],[],['rideau'],[]
['tringle'],[],[],[],[],[],[],[],[],['cacher'],[],[],['barre'],[]
['tringle'],[],[],[],[],[],[],[],[],['fermer'],[],[],['fenêtre'],[]
['tringle'],[],[],[],[],[],[],[],[],['ouvrir'],[],[],['maison'],[]
['tringle'],[],[],[],[],[],[],[],[],['luminosité'],[],[],[],[]
['tringle'],[],[],[],[],[],[],[],[],['soleil'],[],[],[],[]
['tringle'],[],[],[],[],[],[],[],[],['chambre'],[],[],[],[]
['tringle'],[],[],[],[],[],[],[],[],"['pièce', 'salon']",[],[],[],[]
['tringle'],[],[],[],[],[],[],[],[],['laver'],[],[],[],[]
['tringle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tronconneuse'],[],[],[],[],[],[],[],[],"['massacre', 'à', 'le', 'tronçonneuse']",['désassembler'],[],[],[]
['tronconneuse'],[],[],[],[],[],[],[],[],"['film', 'dhorreur']",['miette'],[],[],[]
['tronconneuse'],[],[],[],[],[],[],[],[],['peur'],['partie'],[],[],[]
['tronconneuse'],[],[],[],[],[],[],[],[],['courir'],['pièce'],[],[],[]
['tronconneuse'],[],[],[],[],[],[],[],[],['horreur'],['tranche'],[],[],[]
['tronconneuse'],[],[],[],[],[],[],[],[],"['pas', 'dormir']",[],[],[],[]
['tronconneuse'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tronconneuse'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['tronconneuse'],[],[],[],[],[],[],[],[],"['nuit', 'blanc']",[],[],[],[]
['tronconneuse'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['truelle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['truelle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['truelle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['truelle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['truelle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['truelle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['truelle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['truelle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['truelle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['truelle'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['violon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['violon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['violon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['violon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['violon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['violon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['violon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['violon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['violon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['violon'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['xylophone'],[],[],[],[],[],[],[],[],['xylophone'],['instrument'],[],[],[]
['xylophone'],[],[],[],[],[],[],[],[],['musique'],['musical'],[],[],[]
['xylophone'],[],[],[],[],[],[],[],[],"['cours', 'de', 'musique']",['bruit'],[],[],[]
['xylophone'],[],[],[],[],[],[],[],[],['cycle'],['être'],[],[],[]
['xylophone'],[],[],[],[],[],[],[],[],"['groupe', 'de', 'musique']",['perturber'],[],[],[]
['xylophone'],[],[],[],[],[],[],[],[],"['prof', 'de', 'musique']",[],[],[],[]
['xylophone'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['xylophone'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['xylophone'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['xylophone'],[],[],[],[],[],[],[],[],[],[],[],[],[]
